
HepMC::Version 2.06.11
HepMC::IO_GenEvent-START_EVENT_LISTING
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 101 -1 43 10001 10002 0 0
U GEV MM
C 4.1841217041015625e+10 0.0000000000000000e+00
P 10027 331 9.6222728490829468e-01 -1.2348966673016548e-02 8.2529554367065430e+00 8.3638758956489081e+00 9.5766001939773560e-01 2 0 0 -20 0
P 10028 -211 -1.4742591977119446e-01 5.0640290975570679e-01 5.7262480258941650e-01 7.9092177720201462e-01 1.3956999778747559e-01 1 0 0 0 0
P 10029 211 2.7210170030593872e-01 5.1641490310430527e-02 4.4945675134658813e-01 5.4607447701233014e-01 1.3956999778747559e-01 1 0 0 0 0
P 10030 -211 5.6606505066156387e-02 4.3547645211219788e-02 1.6968082636594772e-03 1.5679080731958309e-01 1.3956999778747559e-01 1 0 0 0 0
P 10031 111 4.3517470359802246e-02 -2.6338481903076172e-01 4.1181567311286926e-01 5.0899349813045969e-01 1.3496999442577362e-01 2 0 0 -21 0
P 10032 211 2.5563696026802063e-01 2.7335914969444275e-01 1.5450236797332764e+00 1.5958237482239985e+00 1.3956999778747559e-01 1 0 0 0 0
P 10033 -211 -2.8188192844390869e-01 5.2873104810714722e-01 -2.9658281803131104e-01 6.8297517894102777e-01 1.3956999778747559e-01 1 0 0 0 0
P 10034 221 -2.1499717235565186e-01 -5.9684282541275024e-01 -1.4572623252868652e+01 1.4596709672008894e+01 5.4785001277923584e-01 2 0 0 -22 0
P 10035 2212 1.7586204409599304e-01 5.7715304195880890e-02 -4.7527046203613281e+01 4.7536667214868395e+01 9.3826997280120850e-01 1 0 0 0 0
P 10036 2112 -1.2153311073780060e-01 -9.9040724337100983e-02 4.3147993087768555e+00 4.4186948571096769e+00 9.3957000970840454e-01 1 0 0 0 0
P 10037 211 1.1452545411884785e-02 -1.0899776965379715e-01 1.8885845318436623e-02 1.7846045506414401e-01 1.3956999778747559e-01 1 0 0 0 0
P 10038 -211 -1.4739854261279106e-02 3.0747431516647339e-01 1.0386026382446289e+01 1.0391524504082328e+01 1.3956999778747559e-01 1 0 0 0 0
P 10039 211 3.1979161500930786e-01 -4.2260578274726868e-01 1.6028906106948853e+00 1.6939894978357779e+00 1.3956999778747559e-01 1 0 0 0 0
P 10040 -211 -1.9425569474697113e-01 5.4460275173187256e-01 2.5343756675720215e+00 2.6032416792912412e+00 1.3956999778747559e-01 1 0 0 0 0
P 10041 331 -5.3339534997940063e-01 -8.1222587823867798e-01 -4.9245948791503906e+00 5.1100850201505805e+00 9.5766001939773560e-01 2 0 0 -23 0
P 10042 221 5.9609180688858032e-01 3.3849534392356873e-01 -2.1155188083648682e+00 2.2902977983540369e+00 5.4785001277923584e-01 2 0 0 -24 0
P 10043 211 -9.0666927397251129e-02 1.3504600524902344e-01 5.8272015303373337e-02 2.2211106975405387e-01 1.3956999778747559e-01 1 0 0 0 0
V -2 0 0 0 0 0 0 2 0
P 10044 22 -1.3279573619365692e-01 -1.0545788705348969e-01 6.1778960227966309e+00 6.1802229200878696e+00 0 1 0 0 0 0
P 10045 22 -1.1885489523410797e-01 -3.3394265174865723e-01 1.2950587272644043e+01 1.2955437271167188e+01 0 1 0 0 0 0
V -3 0 0 0 0 0 0 3 0
P 10046 211 4.1120152920484543e-02 -9.8680399358272552e-02 1.7210952043533325e+00 1.7300512202932896e+00 1.3957017660140991e-01 1 0 0 0 0
P 10047 -211 2.4495777487754822e-01 4.0770834684371948e-01 7.2074565887451172e+00 7.2244820382087562e+00 1.3957017660140991e-01 1 0 0 0 0
P 10048 111 -3.4427333623170853e-02 1.3037249445915222e-01 1.0275845527648926e+00 1.0451463644215295e+00 1.3497659564018250e-01 2 0 0 -25 0
V -4 0 0 0 0 0 0 2 0
P 10049 211 -7.6781339943408966e-02 2.7552977204322815e-01 1.6563470363616943e+00 1.6866467823781053e+00 1.3957017660140991e-01 1 0 0 0 0
P 10050 -211 3.6415022611618042e-01 -1.3075232505798340e-02 7.4963245391845703e+00 7.5064730586249926e+00 1.3957017660140991e-01 1 0 0 0 0
V -5 0 0 0 0 0 0 2 0
P 10051 321 6.8830895423889160e-01 -9.7864963114261627e-02 -2.3090076446533203e+00 2.4614182987214748e+00 4.9367699027061462e-01 1 0 0 0 0
P 10052 111 8.6047041416168213e-01 -7.9234004020690918e-02 -1.2577737569808960e+00 1.5319598121886810e+00 1.3497659564018250e-01 2 0 0 -26 0
V -6 0 0 0 0 0 0 2 0
P 10053 -311 3.7883597612380981e-01 -6.3871622085571289e-01 1.8437966108322144e+00 2.0490818610932595e+00 4.9766999483108521e-01 2 0 0 -27 0
P 10054 -211 6.6713124513626099e-02 7.4774026870727539e-03 1.2936383485794067e+00 1.3028762656695834e+00 1.3957017660140991e-01 1 0 0 0 0
V -7 0 0 0 0 0 0 2 0
P 10055 -321 -1.1851320266723633e+00 1.0660213232040405e-01 -5.9491884708404541e-01 1.4189951869538748e+00 4.9367699027061462e-01 1 0 0 0 0
P 10056 111 -3.7597340345382690e-01 5.6085735559463501e-03 -6.7706567049026489e-01 7.8614506277724083e-01 1.3497659564018250e-01 2 0 0 -28 0
V -8 0 0 0 0 0 0 2 0
P 10057 22 -4.3360373377799988e-01 -3.3704154193401337e-02 -2.4927853047847748e-01 5.0128629914812595e-01 0 1 0 0 0 0
P 10058 22 8.6760058999061584e-02 1.9010926783084869e-01 5.0468295812606812e-03 2.0903184456327292e-01 0 1 0 0 0 0
V -9 0 0 0 0 0 0 1 0
P 10059 310 2.0003402233123779e-01 5.2187252044677734e-01 2.4366734027862549e+00 2.5489914720093467e+00 4.9761000275611877e-01 1 0 0 0 0
V -10 0 0 0 0 0 0 3 0
P 10060 221 -1.1937487125396729e-01 5.3902333974838257e-01 -3.4843466281890869e+00 3.5700995571558916e+00 5.4785299301147461e-01 2 0 0 -29 0
P 10061 111 8.7208606302738190e-02 1.6794428229331970e-01 -1.1234711408615112e+00 1.1472648816587925e+00 1.3497659564018250e-01 2 0 0 -30 0
P 10062 111 -1.6541711986064911e-01 3.4101098775863647e-02 -9.8047333955764771e-01 1.0040280670552260e+00 1.3497659564018250e-01 2 0 0 -31 0
V -11 0 0 0 0 0 0 2 0
P 10063 211 3.0434861779212952e-01 2.0216184854507446e-01 4.0762357711791992e+00 4.0949573124266596e+00 1.3957017660140991e-01 1 0 0 0 0
P 10064 111 -2.8718322515487671e-01 -1.8617278337478638e-01 2.8511061668395996e+00 2.8747451306231095e+00 1.3497659564018250e-01 2 0 0 -32 0
V -12 0 0 0 0 0 0 2 0
P 10065 211 -1.1995483189821243e-01 1.1142468452453613e-01 -2.0088617503643036e-01 2.9434624430156553e-01 1.3957017660140991e-01 1 0 0 0 0
P 10066 -211 3.5047060251235962e-01 -2.8187164664268494e-01 2.3574317991733551e-01 5.2662695476069299e-01 1.3957017660140991e-01 1 0 0 0 0
V -13 0 0 0 0 0 0 2 0
P 10067 211 -1.9518889486789703e-01 -3.0479723215103149e-01 -3.8521590828895569e-01 5.4669112632465022e-01 1.3957017660140991e-01 1 0 0 0 0
P 10068 111 5.9398579597473145e-01 -7.0100474357604980e-01 -6.0423767566680908e-01 1.1079479348785755e+00 1.3497659564018250e-01 2 0 0 -33 0
V -14 0 0 0 0 0 0 3 0
P 10069 211 5.4556421935558319e-02 -6.5775491297245026e-02 1.6959685087203979e-01 2.3568144698313925e-01 1.3957017660140991e-01 1 0 0 0 0
P 10070 -211 2.4450325965881348e-01 -1.0835589468479156e-01 -1.9401173293590546e-01 3.5866869198477397e-01 1.3957017660140991e-01 1 0 0 0 0
P 10071 22 7.3144175112247467e-02 -8.3341546356678009e-02 3.5209629684686661e-02 1.1634260494120888e-01 0 1 0 0 0 0
V -15 0 0 0 0 0 0 3 0
P 10072 211 -7.2269037365913391e-02 -2.2468227148056030e-01 2.8435438871383667e-01 3.9502175820684671e-01 1.3957017660140991e-01 1 0 0 0 0
P 10073 -211 -9.9725656211376190e-02 8.9567136019468307e-03 6.7854836583137512e-02 1.8468768846246883e-01 1.3957017660140991e-01 1 0 0 0 0
P 10074 111 1.5976190567016602e-01 8.5629135370254517e-02 7.1694123744964600e-01 7.5171778923613575e-01 1.3497659564018250e-01 2 0 0 -34 0
V -16 0 0 0 0 0 0 2 0
P 10075 22 -2.6199102401733398e-02 -1.4557047188282013e-01 -1.3532184362411499e+00 1.3612778156694492e+00 0 1 0 0 0 0
P 10076 22 -2.0743587985634804e-02 -1.9937857985496521e-01 -8.4702461957931519e-01 8.7042105944248849e-01 0 1 0 0 0 0
V -17 0 0 0 0 0 0 2 0
P 10077 -211 -1.7188730835914612e-01 2.5417765974998474e-01 -3.5518112778663635e-01 4.8967846309927382e-01 1.3957017660140991e-01 1 0 0 0 0
P 10078 111 -1.1736980080604553e-01 -2.6495158672332764e-01 1.5328416228294373e-01 3.5452747316090605e-01 1.3497659564018250e-01 2 0 0 -35 0
V -18 0 0 0 0 0 0 2 0
P 10079 211 4.2759522795677185e-01 3.2492436468601227e-02 -4.2847738265991211e+00 4.3084405550853893e+00 1.3957017660140991e-01 1 0 0 0 0
P 10080 111 -7.2179555892944336e-02 -1.8061077594757080e-01 -5.0680947303771973e-01 5.5937881977124482e-01 1.3497659564018250e-01 2 0 0 -36 0
V -19 0 0 0 0 0 0 2 0
P 10081 211 -4.4705492258071899e-01 -5.5133461952209473e-01 4.8509778976440430e+00 4.9046196961757182e+00 1.3957017660140991e-01 1 0 0 0 0
P 10082 111 -6.4733695983886719e-01 7.9765439033508301e-02 6.6749420166015625e+00 6.7080904340356939e+00 1.3497659564018250e-01 2 0 0 -37 0
V -20 0 0 0 0 0 0 3 0
P 10083 221 4.8680657148361206e-01 5.3165350109338760e-03 5.3334455490112305e+00 5.3835669615788646e+00 5.4785299301147461e-01 2 0 0 -38 0
P 10084 111 4.1824985295534134e-02 -6.8234009668231010e-03 5.7035464048385620e-01 5.8763848196642798e-01 1.3497659564018250e-01 2 0 0 -39 0
P 10085 111 4.3359580636024475e-01 -1.0842103511095047e-02 2.3491563796997070e+00 2.3926715721461194e+00 1.3497659564018250e-01 2 0 0 -40 0
V -21 0 0 0 0 0 0 2 0
P 10086 22 3.5514209419488907e-02 -1.5746437013149261e-02 1.2026170641183853e-01 1.2638072391938432e-01 0 1 0 0 0 0
P 10087 22 8.0032572150230408e-03 -2.4763834476470947e-01 2.9155394434928894e-01 3.8261273422284731e-01 0 1 0 0 0 0
V -22 0 0 0 0 0 0 2 0
P 10088 22 8.3563826978206635e-02 -4.1465394198894501e-02 -4.2841348052024841e-01 4.3845228062673663e-01 0 1 0 0 0 0
P 10089 22 -2.9856097698211670e-01 -5.5537736415863037e-01 -1.4144209861755371e+01 1.4158257494726326e+01 0 1 0 0 0 0
V -23 0 0 0 0 0 0 2 0
P 10090 113 -3.0448177456855774e-01 -7.0651447772979736e-01 -3.6149978637695312e+00 3.7764356384879814e+00 7.7548998594284058e-01 2 0 0 -41 0
P 10091 22 -2.2891353070735931e-01 -1.0571134090423584e-01 -1.3095971345901489e+00 1.3336494843336495e+00 0 1 0 0 0 0
V -24 0 0 0 0 0 0 2 0
P 10092 22 6.8646937608718872e-01 2.1162408590316772e-01 -1.6559412479400635e+00 1.8050391615333947e+00 0 1 0 0 0 0
P 10093 22 -9.0377584099769592e-02 1.2687125802040100e-01 -4.5957744121551514e-01 4.8525853757928911e-01 0 1 0 0 0 0
V -25 0 -1.5893443787717842e-06 6.0186707742104772e-06 4.7438636102015153e-05 4.8249381507048383e-05 0 3 0
P 10094 22 4.0433626621961594e-02 6.7845933139324188e-02 2.8519284725189209e-01 2.9592720207677919e-01 0 1 0 0 0 0
P 10095 11 -5.7574339210987091e-02 3.2484121620655060e-02 4.6777409315109253e-01 4.7242235979707281e-01 5.1099888514727354e-04 1 0 0 0 0
P 10096 -11 -1.7286621034145355e-02 3.0042434111237526e-02 2.7461755275726318e-01 2.7679674224303119e-01 5.1099888514727354e-04 1 0 0 0 0
V -26 0 8.4259936556918547e-06 -7.7588407521034242e-07 -1.2316511856624857e-05 1.5001427527749911e-05 0 2 0
P 10097 22 8.6041611433029175e-01 -7.9402767121791840e-02 -1.2244313955307007e+00 1.4986170063051780e+00 0 1 0 0 0 0
P 10098 22 5.4378062486648560e-05 1.6875145956873894e-04 -3.3342458307743073e-02 3.3342929685802526e-02 0 1 0 0 0 0
V -27 0 1.0640244241244545e-10 -1.7939416618872883e-10 5.1786119836805256e-10 5.7551519105913940e-10 0 1 0
P 10099 130 3.7883597612380981e-01 -6.3871622085571289e-01 1.8437966108322144e+00 2.0490682611829638e+00 4.9761399626731873e-01 1 0 0 0 0
V -28 0 -4.7391175030497834e-05 7.0695659815100953e-07 -8.5343628597911447e-05 9.9093005701433867e-05 0 2 0
P 10100 22 -1.1827212572097778e-01 -6.1304539442062378e-02 -2.3135051131248474e-01 2.6696367049340308e-01 0 1 0 0 0 0
P 10101 22 -2.5770127773284912e-01 6.6913112998008728e-02 -4.4571515917778015e-01 5.1918139061131729e-01 0 1 0 0 0 0
V -29 0 -3.8654661693726666e-08 1.7454063083732763e-07 -1.1282628520348226e-06 1.1560305210878141e-06 0 3 0
P 10102 211 -7.9406172037124634e-02 3.7193626165390015e-01 -1.3425774574279785e+00 1.4023679924616763e+00 1.3957017660140991e-01 1 0 0 0 0
P 10103 -211 -5.1073770970106125e-02 5.4329141974449158e-02 -1.0004415512084961e+00 1.0128787278493894e+00 1.3957017660140991e-01 1 0 0 0 0
P 10104 111 1.1105060577392578e-02 1.1275797337293625e-01 -1.1413278579711914e+00 1.1548530831587716e+00 1.3497659564018250e-01 2 0 0 -42 0
V -30 0 1.8062656863548909e-06 3.4784638955898117e-06 -2.3269349185284227e-05 2.3762164346408099e-05 0 2 0
P 10105 22 1.2169007956981659e-01 1.1250787973403931e-01 -7.4576282501220703e-01 7.6395594744601936e-01 0 1 0 0 0 0
P 10106 22 -3.4481473267078400e-02 5.5436398833990097e-02 -3.7770843505859375e-01 3.8330905054376341e-01 0 1 0 0 0 0
V -31 0 -4.6761929297645111e-06 9.6400731308676768e-07 -2.7717100238078274e-05 2.8382970413076691e-05 0 2 0
P 10107 22 -5.0806641578674316e-02 -1.7659205943346024e-02 -6.1844843626022339e-01 6.2078307861584703e-01 0 1 0 0 0 0
P 10108 22 -1.1461048573255539e-01 5.1760304719209671e-02 -3.6202493309974670e-01 3.8324501923750265e-01 0 1 0 0 0 0
V -32 0 -1.1069831089116633e-05 -7.1762588049750775e-06 1.0989939619321376e-04 1.1081059346906841e-04 0 2 0
P 10109 22 -4.8951409757137299e-02 -8.1960909068584442e-02 1.1404925584793091e+00 1.1444811519108735e+00 0 1 0 0 0 0
P 10110 22 -2.3823183774948120e-01 -1.0421187430620193e-01 1.7106136083602905e+00 1.7302639799670223e+00 0 1 0 0 0 0
V -33 0 9.0698682470247149e-05 -1.0703993757488206e-04 -9.2264090199023485e-05 1.6917813627514988e-04 0 2 0
P 10111 22 1.0227385908365250e-01 -2.0035205781459808e-01 -1.7850014567375183e-01 2.8716404950473429e-01 0 1 0 0 0 0
P 10112 22 4.9171191453933716e-01 -5.0065273046493530e-01 -4.2573747038841248e-01 8.2078386747953325e-01 0 1 0 0 0 0
V -34 0 1.4490093747099309e-07 7.7663962372298556e-08 6.5025182038880303e-07 6.8179343770680134e-07 0 2 0
P 10113 22 1.1787372827529907e-01 1.1745218932628632e-01 6.1353266239166260e-01 6.3569769577721347e-01 0 1 0 0 0 0
P 10114 22 4.1888169944286346e-02 -3.1823057681322098e-02 1.0340848565101624e-01 1.1602000123300550e-01 0 1 0 0 0 0
V -35 0 -2.4130922611220740e-05 -5.4473344789585099e-05 3.1514817237621173e-05 7.2889903094619513e-05 0 2 0
P 10115 22 2.7346003800630569e-02 -7.2018496692180634e-02 5.2021395415067673e-02 9.2955329974114764e-02 0 1 0 0 0 0
P 10116 22 -1.4471580088138580e-01 -1.9293309748172760e-01 1.0126276314258575e-01 2.6157215128508260e-01 0 1 0 0 0 0
V -36 0 -1.0843976951946388e-06 -2.7134265110362321e-06 -7.6141095632920042e-06 8.4038911154493690e-06 0 2 0
P 10117 22 -6.9485664367675781e-02 -1.8370144069194794e-01 -5.1447296142578125e-01 5.5068766547211490e-01 0 1 0 0 0 0
P 10118 22 -2.6938952505588531e-03 3.0906628817319870e-03 7.6634213328361511e-03 8.6912194307857422e-03 0 1 0 0 0 0
V -37 0 -1.2012536171823740e-04 1.4801955330767669e-05 1.2386590242385864e-03 1.2448104098439217e-03 0 2 0
P 10119 22 -3.5126146674156189e-01 1.0786081850528717e-01 3.4878056049346924e+00 3.5071079983370801e+00 0 1 0 0 0 0
P 10120 22 -2.9607549309730530e-01 -2.8095379471778870e-02 3.1871361732482910e+00 3.2009821984491316e+00 0 1 0 0 0 0
V -38 0 1.4195282460605085e-07 1.5503019978879706e-09 1.5552329841739265e-06 1.5698483366577420e-06 0 3 0
P 10121 211 5.4373472929000854e-02 7.8742757439613342e-02 8.8626956939697266e-01 9.0228071033531387e-01 1.3957017660140991e-01 1 0 0 0 0
P 10122 -211 2.6208946108818054e-01 3.8574181497097015e-02 2.8184106349945068e+00 2.8342718985196802e+00 1.3957017660140991e-01 1 0 0 0 0
P 10123 111 1.7034365236759186e-01 -1.1200040578842163e-01 1.6287653446197510e+00 1.6470143533083164e+00 1.3497659564018250e-01 2 0 0 -43 0
V -39 0 2.8098434086132329e-06 -4.5840278062314610e-07 3.8316982681863010e-05 3.9478130929637700e-05 0 2 0
P 10124 22 -3.6590546369552612e-03 -5.9267316013574600e-02 3.8799107074737549e-01 3.9250869341708094e-01 0 1 0 0 0 0
P 10125 22 4.5484039932489395e-02 5.2443914115428925e-02 1.8236353993415833e-01 1.9512975865726923e-01 0 1 0 0 0 0
V -40 0 1.3341515341380727e-06 -3.3360585405262100e-08 7.2282305154658388e-06 7.3621249612187967e-06 0 2 0
P 10126 22 4.3685486912727356e-01 -1.8058709800243378e-02 2.1845583915710449e+00 2.2278832240185586e+00 0 1 0 0 0 0
P 10127 22 -3.2590888440608978e-03 7.2166053578257561e-03 1.6459789872169495e-01 1.6478825600321592e-01 0 1 0 0 0 0
V -41 0 -2.5423014930227306e-13 -5.8991142049338863e-13 -3.0183787327192624e-12 3.1531732520156952e-12 0 2 0
P 10128 211 2.0097234845161438e-01 -1.2738984823226929e-01 -5.7637965679168701e-01 6.3899248918484897e-01 1.3957017660140991e-01 1 0 0 0 0
P 10129 -211 -5.0545412302017212e-01 -5.7912456989288330e-01 -3.0386185646057129e+00 3.1374435059925365e+00 1.3957017660140991e-01 1 0 0 0 0
V -42 0 2.0088314158783760e-06 2.0964196664863266e-05 -2.1155961439944804e-04 2.1408106840681285e-04 0 2 0
P 10130 22 -4.7942180186510086e-02 7.5973443686962128e-02 -3.8543999195098877e-01 3.9577064593255279e-01 0 1 0 0 0 0
P 10131 22 5.9047244489192963e-02 3.6784525960683823e-02 -7.5588792562484741e-01 7.5908249521205118e-01 0 1 0 0 0 0
V -43 0 4.1561681427992880e-05 -2.7231788408244029e-05 3.9759592618793249e-04 4.0204788092523813e-04 0 2 0
P 10132 22 1.6550379991531372e-01 -9.3846604228019714e-02 9.9826097488403320e-01 1.0162301249657772e+00 0 1 0 0 0 0
P 10133 22 4.8398636281490326e-03 -1.8153809010982513e-02 6.3050431013107300e-01 6.3078417081867755e-01 0 1 0 0 0 0
E 1 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 101 -1 22 10001 10002 0 0
U GEV MM
C 4.1841217041015625e+10 0.0000000000000000e+00
H -1 1 1 -1 0 0 0 0 0 0 0 0 4.1841217536000000e+10
F 0 0 0 0 0 0 0 0 0
V -1 0 0 0 0 0 2 27 0
P 10001 2212 0 0 1.0000001525878906e+02 1.0000441700790465e+02 9.3827998638153076e-01 4 0 0 -1 0
P 10002 2212 0 0 -1.0000001525878906e+02 1.0000441700790465e+02 9.3827998638153076e-01 4 0 0 -1 0
P 10003 321 -7.1799343824386597e-01 1.0446479171514511e-01 -1.8294889926910400e+00 2.0290828931190394e+00 4.9368000030517578e-01 1 0 0 0 0
P 10004 -313 -4.3862810730934143e-01 -3.8928579539060593e-02 -1.1727328300476074e+00 1.5401390817256480e+00 8.9600002765655518e-01 2 0 0 -2 0
P 10005 221 -1.2482285499572754e+00 1.9334220886230469e-01 -2.2494409084320068e+00 2.6373433147176382e+00 5.4785001277923584e-01 2 0 0 -3 0
P 10006 2112 -3.6836153268814087e-01 7.7262297272682190e-02 -2.7318010330200195e+00 2.9132779421979129e+00 9.3957000970840454e-01 1 0 0 0 0
P 10007 -2212 4.5328348875045776e-01 -3.1841608881950378e-01 -2.4018089771270752e+00 2.6374024401409590e+00 9.3826997280120850e-01 1 0 0 0 0
P 10008 2212 2.8018426895141602e+00 2.8928303718566895e-01 -1.5572305679321289e+01 1.5852793502864715e+01 9.3826997280120850e-01 1 0 0 0 0
P 10009 331 -1.4667624235153198e-01 2.1637326478958130e-01 2.7968337535858154e+00 2.9677808321599257e+00 9.5766001939773560e-01 2 0 0 -4 0
P 10010 -211 -2.4614205956459045e-01 -1.3132475316524506e-01 2.3290679454803467e+00 2.3498658223879612e+00 1.3956999778747559e-01 1 0 0 0 0
P 10011 211 -4.8534113913774490e-02 4.9544608592987061e-01 9.8135018348693848e-01 1.1092115899091877e+00 1.3956999778747559e-01 1 0 0 0 0
P 10012 2112 -1.2690268456935883e-01 -2.4418662488460541e-01 1.2689523696899414e+00 1.6027361975099377e+00 9.3957000970840454e-01 1 0 0 0 0
P 10013 -3212 1.2349394708871841e-01 -4.2485304176807404e-02 -5.1150941848754883e-01 1.3042575222214536e+00 1.1926399469375610e+00 2 0 0 -5 0
P 10014 -321 -2.8289672732353210e-01 -3.0544984340667725e-01 -5.4421315193176270e+00 5.4803143688495854e+00 4.9368000030517578e-01 1 0 0 0 0
P 10015 111 2.3596678674221039e-01 3.9421841502189636e-02 -5.6533938646316528e-01 6.2853792830242872e-01 1.3496999442577362e-01 2 0 0 -6 0
P 10016 2224 -1.6536635160446167e-01 -1.9323758780956268e-01 7.2683731079101562e+01 7.2694599601643418e+01 1.2309999465942383e+00 2 0 0 -7 0
P 10017 113 -1.8730801343917847e-01 6.1204310506582260e-02 8.2255191802978516e+00 8.2636909580121181e+00 7.6849997043609619e-01 2 0 0 -8 0
P 10018 -211 4.2823153734207153e-01 -2.9292792081832886e-01 5.3332095146179199e+00 5.3602045229135431e+00 1.3956999778747559e-01 1 0 0 0 0
P 10019 211 -1.3819503784179688e-01 1.1425501108169556e+00 8.9718902111053467e-01 1.4659285617299394e+00 1.3956999778747559e-01 1 0 0 0 0
P 10020 111 3.2122775912284851e-01 -9.1298377513885498e-01 6.9157212972640991e-01 1.1971698112245805e+00 1.3496999442577362e-01 2 0 0 -9 0
P 10021 111 -4.9862816929817200e-01 -5.8411210775375366e-01 1.9632180929183960e+00 2.1124060181223721e+00 1.3496999442577362e-01 2 0 0 -10 0
P 10022 -211 3.5438236594200134e-01 2.2003175318241119e-01 -6.4769886434078217e-02 4.4460741803332005e-01 1.3956999778747559e-01 1 0 0 0 0
P 10023 211 -2.3964528739452362e-01 8.0295342206954956e-01 -3.7057080268859863e+00 3.8018305888865207e+00 1.3956999778747559e-01 1 0 0 0 0
